,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
638,2019-10-11,230.8798312650384,78.74137317402369,229.9573548891343,230.8798312650384,230.8798312650384,-80.49168535653874,-80.49168535653874,-80.49168535653874,-0.6972822249396126,-0.6972822249396126,-0.6972822249396126,-79.79440313159914,-79.79440313159914,-79.79440313159914,0.0,0.0,0.0,150.38814590849967
639,2019-10-12,230.47117030458554,76.65340747879459,236.36832265456752,230.47117030458554,230.47117030458554,-75.5182352618603,-75.5182352618603,-75.5182352618603,4.032238957044927,4.032238957044927,4.032238957044927,-79.55047421890522,-79.55047421890522,-79.55047421890522,0.0,0.0,0.0,154.95293504272524
640,2019-10-13,230.06250934413274,74.38548023724061,224.03866129051028,230.0625093441327,230.0625093441327,-77.07522562329916,-77.07522562329916,-77.07522562329916,2.123057067993611,2.123057067993611,2.123057067993611,-79.19828269129277,-79.19828269129277,-79.19828269129277,0.0,0.0,0.0,152.98728372083357
641,2019-10-14,229.6538483836799,73.63251898792689,230.47307159834475,229.6538483836799,229.6538483836799,-77.76194940919972,-77.76194940919972,-77.76194940919972,0.9915883702986238,0.9915883702986238,0.9915883702986238,-78.75353777949834,-78.75353777949834,-78.75353777949834,0.0,0.0,0.0,151.89189897448017
642,2019-10-15,229.2451874232271,75.11691990945067,220.2177819467086,229.2451874232271,229.2451874232271,-79.89565407292525,-79.89565407292525,-79.89565407292525,-1.6619731348981563,-1.6619731348981563,-1.6619731348981563,-78.2336809380271,-78.2336809380271,-78.2336809380271,0.0,0.0,0.0,149.34953335030184
643,2019-10-16,228.83652646277423,69.92376875757249,224.52954815529523,228.83652646277423,228.83652646277423,-80.06699478111965,-80.06699478111965,-80.06699478111965,-2.4096568081725227,-2.4096568081725227,-2.4096568081725227,-77.65733797294713,-77.65733797294713,-77.65733797294713,0.0,0.0,0.0,148.7695316816546
644,2019-10-17,228.4278655023214,71.25335883548343,225.10511045450684,228.42786550232142,228.42786550232142,-79.4217019030082,-79.4217019030082,-79.4217019030082,-2.3779722273195003,-2.3779722273195003,-2.3779722273195003,-77.04372967568871,-77.04372967568871,-77.04372967568871,0.0,0.0,0.0,149.0061635993132
645,2019-10-18,228.0192045418686,73.29085740181209,232.24045248629267,228.0192045418686,228.0192045418686,-77.10934193353543,-77.10934193353543,-77.10934193353543,-0.69728222494544,-0.69728222494544,-0.69728222494544,-76.41205970859,-76.41205970859,-76.41205970859,0.0,0.0,0.0,150.90986260833316
646,2019-10-19,227.61054358141575,79.77654903563213,237.64413536693093,227.61054358141575,227.61054358141575,-71.7486604992579,-71.7486604992579,-71.7486604992579,4.032238957046613,4.032238957046613,4.032238957046613,-75.78089945630451,-75.78089945630451,-75.78089945630451,0.0,0.0,0.0,155.86188308215787
647,2019-10-20,227.20188262096295,79.18800060888479,232.2568996855526,227.20188262096295,227.20188262096295,-73.04453285611588,-73.04453285611588,-73.04453285611588,2.1230570679910743,2.1230570679910743,2.1230570679910743,-75.16758992410696,-75.16758992410696,-75.16758992410696,0.0,0.0,0.0,154.15734976484708
648,2019-10-21,226.79322166051008,78.6811520844838,235.0871818460745,226.79322166051008,226.79322166051008,-73.59609213878205,-73.59609213878205,-73.59609213878205,0.9915883702971655,0.9915883702971655,0.9915883702971655,-74.5876805090792,-74.5876805090792,-74.5876805090792,0.0,0.0,0.0,153.19712952172802
649,2019-10-22,226.38456070005728,73.77393652240579,224.05345960880427,226.38456070005728,226.38456070005728,-75.71639672687778,-75.71639672687778,-75.71639672687778,-1.6619731349031148,-1.6619731349031148,-1.6619731349031148,-74.05442359197467,-74.05442359197467,-74.05442359197467,0.0,0.0,0.0,150.6681639731795
650,2019-10-23,225.97589973960444,71.77026715936853,228.47209566816977,225.97589973960447,225.97589973960447,-75.98799922077447,-75.98799922077447,-75.98799922077447,-2.409656808178428,-2.409656808178428,-2.409656808178428,-73.57834241259603,-73.57834241259603,-73.57834241259603,0.0,0.0,0.0,149.98790051882997
