,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
22,2018-02-02,182.35595366043998,163.0957528071333,194.36926189542925,182.35595366043998,182.35595366043998,-4.185239524423784,-4.185239524423784,-4.185239524423784,0.008466608957235252,0.008466608957235252,0.008466608957235252,-4.19370613338102,-4.19370613338102,-4.19370613338102,0.0,0.0,0.0,178.1707141360162
23,2018-02-03,181.70070049089088,163.74397945097857,195.31575304316144,181.70070049089088,181.70070049089088,-2.2921905926680055,-2.2921905926680055,-2.2921905926680055,1.0083046208923077,1.0083046208923077,1.0083046208923077,-3.3004952135603127,-3.3004952135603127,-3.3004952135603127,0.0,0.0,0.0,179.4085098982229
24,2018-02-04,181.04544732134178,164.89796655591132,194.67121340603444,181.04544732134178,181.04544732134178,-1.703826302555859,-1.703826302555859,-1.703826302555859,0.4995605489184158,0.4995605489184158,0.4995605489184158,-2.203386851474275,-2.203386851474275,-2.203386851474275,0.0,0.0,0.0,179.34162101878593
25,2018-02-05,180.39019415179268,163.1820005280452,196.0889139943373,180.39019415179268,180.39019415179268,-0.8243371277756881,-0.8243371277756881,-0.8243371277756881,0.0914567299481192,0.0914567299481192,0.0914567299481192,-0.9157938577238073,-0.9157938577238073,-0.9157938577238073,0.0,0.0,0.0,179.565857024017
26,2018-02-06,179.73494098224361,164.19666776460036,195.7925701390489,179.73494098224361,179.73494098224361,0.34840455699530687,0.34840455699530687,0.34840455699530687,-0.19677109936240503,-0.19677109936240503,-0.19677109936240503,0.5451756563577119,0.5451756563577119,0.5451756563577119,0.0,0.0,0.0,180.08334553923893
27,2018-02-07,179.07968781269452,166.77120484660196,197.2397196488872,179.07968781269452,179.07968781269452,1.5893925781337022,1.5893925781337022,1.5893925781337022,-0.5696604540090106,-0.5696604540090106,-0.5696604540090106,2.1590530321427126,2.1590530321427126,2.1590530321427126,0.0,0.0,0.0,180.6690803908282
28,2018-02-08,178.42443464314542,164.18857297853188,197.62479848466683,178.42443464314542,178.42443464314542,3.061055328750765,3.061055328750765,3.061055328750765,-0.8413569553454365,-0.8413569553454365,-0.8413569553454365,3.9024122840962017,3.9024122840962017,3.9024122840962017,0.0,0.0,0.0,181.4854899718962
29,2018-02-09,177.76918147359632,167.87883723179485,200.2402636426584,177.7691814735963,177.7691814735963,5.757799435651205,5.757799435651205,5.757799435651205,0.008466608955515613,0.008466608955515613,0.008466608955515613,5.74933282669569,5.74933282669569,5.74933282669569,0.0,0.0,0.0,183.52698090924753
30,2018-02-10,177.11392830404722,170.45419884465198,202.50121866629715,177.11392830404722,177.11392830404722,8.680216041879069,8.680216041879069,8.680216041879069,1.0083046208925723,1.0083046208925723,1.0083046208925723,7.671911420986496,7.671911420986496,7.671911420986496,0.0,0.0,0.0,185.7941443459263
31,2018-02-11,176.45867513449812,170.18701944185122,204.3402055787109,176.45867513449812,176.45867513449812,10.140372523509441,10.140372523509441,10.140372523509441,0.49956054891781054,0.49956054891781054,0.49956054891781054,9.640811974591632,9.640811974591632,9.640811974591632,0.0,0.0,0.0,186.59904765800758
32,2018-02-12,175.80342196494905,170.70019045052447,204.83199256694758,175.80342196494905,175.80342196494905,11.717297752173646,11.717297752173646,11.717297752173646,0.0914567299486524,0.0914567299486524,0.0914567299486524,11.625841022224993,11.625841022224993,11.625841022224993,0.0,0.0,0.0,187.5207197171227
33,2018-02-13,175.14816879539995,173.29697813545295,204.82116350607404,175.14816879539995,175.14816879539995,13.399765099931809,13.399765099931809,13.399765099931809,-0.19677109936201562,-0.19677109936201562,-0.19677109936201562,13.596536199293825,13.596536199293825,13.596536199293825,0.0,0.0,0.0,188.54793389533177
34,2018-02-14,174.49291562585088,173.27243383957614,205.46574263985843,174.49291562585088,174.49291562585088,14.953094356057095,14.953094356057095,14.953094356057095,-0.5696604540077831,-0.5696604540077831,-0.5696604540077831,15.522754810064878,15.522754810064878,15.522754810064878,0.0,0.0,0.0,189.446009981908
35,2018-02-15,173.83766245630179,173.83809017538744,205.0087292091066,173.83766245630179,173.83766245630179,16.533892733190545,16.533892733190545,16.533892733190545,-0.8413569553457105,-0.8413569553457105,-0.8413569553457105,17.375249688536254,17.375249688536254,17.375249688536254,0.0,0.0,0.0,190.37155518949234
36,2018-02-16,173.18240929152145,176.3905137078813,207.317035615602,173.18240929152145,173.18240929152145,19.134686559622082,19.134686559622082,19.134686559622082,0.008466608956312186,0.008466608956312186,0.008466608956312186,19.126219950665778,19.126219950665778,19.126219950665778,0.0,0.0,0.0,192.31709585114353
37,2018-02-17,172.52715612674115,178.88499820488173,210.40963484269233,172.52715612674115,172.52715612674115,21.75812955030986,21.75812955030986,21.75812955030986,1.0083046208928372,1.0083046208928372,1.0083046208928372,20.749824929417027,20.749824929417027,20.749824929417027,0.0,0.0,0.0,194.285285677051
38,2018-02-18,171.87190296196087,178.88509984750624,210.7631327498675,171.87190296196087,171.87190296196087,22.722211099467323,22.722211099467323,22.722211099467323,0.49956054891732005,0.49956054891732005,0.49956054891732005,22.222650550550004,22.222650550550004,22.222650550550004,0.0,0.0,0.0,194.5941140614282
39,2018-02-19,171.2166497971806,178.59274715606597,212.45308055155118,171.2166497971806,171.2166497971806,23.61557535162523,23.61557535162523,23.61557535162523,0.09145672994897144,0.09145672994897144,0.09145672994897144,23.524118621676255,23.524118621676255,23.524118621676255,0.0,0.0,0.0,194.83222514880583
40,2018-02-20,170.5613966324003,180.1785335494355,211.90357158520115,170.5613966324003,170.5613966324003,24.440059838199197,24.440059838199197,24.440059838199197,-0.1967710993620865,-0.1967710993620865,-0.1967710993620865,24.636830937561285,24.636830937561285,24.636830937561285,0.0,0.0,0.0,195.0014564705995
